39766,165595,19392,40.741553,-73.981094,274 496 443 39,57641,165721,19392,40.7171495115641,-73.9599330543318,355 142 201 206
18387,169806,929393,40.6973966193109,-74.0115451812744,331 5 120 421 55,16000,169939,929393,40.7556487382501,-73.9606792312613,5 373 70 120
1037,149321,357299617,40.733908,-73.990875,318 11 367 74,46185,149442,357299617,40.795358057509,-73.9310574531555,318 141 11 221 458
17040,150602,357299617,40.7346862469413,-73.9898696998517,27 43 379 135 328 19 91 177,21254,150823,357299617,40.7507947994239,-73.9935763902129,200 373 70 347 5 120
22271,149600,11092931,40.7362335006478,-73.9377932476744,194 389 177 27,29763,149706,11092931,40.792848,-73.975528,338 56 461 74 267
54562,161498,280531519,40.910667297995,-74.0359707951671,274 443 360 39,2073,161655,280531519,40.9045609909559,-74.0326595306396,149 355 201 349
12144,145017,196442763,40.7440384442325,-74.0386616899649,369 461 248 434,25002,145163,196442763,40.8134519502244,-73.9823198318481,318 141 11 221 78 458
17893,160580,2099014,40.743296,-74.034845,135 56 434 313 70 215 177 267,27178,160691,2099014,40.7549353797565,-73.9902082970545,318 233 11 458
9896,160788,85692836,40.7076213382732,-74.0335839568415,5 55 421 120,16153,160879,85692836,40.6891886888994,-74.0446543693542,194 116 331 388 437 122 12 177
47208,142050,272890924,40.732164,-74.001621,274 208 201,34462,142187,272890924,40.7652989539198,-73.9756679534912,191 355 201 39 352 175 133
123,162581,13168816,40.6896849354109,-74.1793870925903,5 388 31 340 363 292 120,15186,162763,13168816,40.6450893559763,-73.7845230102539,324 401 496 440 282 340 292 140 5 120
26616,155420,63864929,40.70782215,-74.01049686,135 170 489 108 177,51837,155558,63864929,40.7677691877556,-73.980860710144,413 355 201 432
8504,151246,229969790,40.761263,-73.92384,201 355 74 368,42826,151460,229969790,40.5751412694824,-73.9815044403076,431 237 201 272 211 6
57586,146126,8940349,40.7589608430862,-74.1786360740662,59 323,51547,146246,8940349,40.9187662030129,-74.0755319595337,318 136 95 285 201 469 226
7278,161389,8940349,40.7589608430862,-74.1786360740662,214,2642,161465,8940349,40.730813741684,-74.142302,421
27683,165079,8940349,40.9190256305594,-74.075403213501,318 11 127 197,25164,165319,8940349,40.751968,-73.994191,66 369 461
8869,148273,5905554,40.7548502578818,-73.9880049385823,318 313 333 11,14403,148357,5905554,40.7573565883254,-73.985562,318 399 11 216 458
40508,151005,5905554,40.757355,-73.99,318 213 11 410 487 47,52573,151236,5905554,40.7548502578818,-73.9880049385823,318 313 333 11
26308,174280,29104361,40.8738579242423,-73.9088417932607,199 338 201 355 206 216 274,54512,174347,29104361,40.8736427597293,-73.90811920166016,318 141 11 221 458
23050,175560,29104361,40.8607261475662,-73.8843011856079,194 229 168 26 435 483,9597,175732,29104361,40.8607620001467,-73.8846118073199,438 229 435 453
243,156952,258852220,40.78514255985,-74.1764725680924,379 91 49 177,28093,157070,258852220,40.7791457044202,-74.1885824928771,349 371 54 245
33380,158399,258852220,40.7676175726737,-74.1768411606481,54 245,3644,158535,258852220,40.7791457044202,-74.1885824928771,349 371 54 245
38077,167785,258852220,40.8961706139137,-74.2348726437684,318 226 201 285,22107,167865,258852220,40.896044,-74.23533,194 177 116
50011,168392,258852220,40.8084970578621,-74.1902765542941,201 355 330 246 471,20891,168617,258852220,40.7791457044202,-74.1885824928771,349 371 54 245
5252,176444,258852220,40.8961706139137,-74.2348726437684,318 226 201 285,17701,176682,258852220,40.896044,-74.23533,194 177 116
11327,145753,30106645,40.7497965567853,-73.9952183180183,274 355 39 205 443,34796,145830,30106645,40.7453061840011,-73.9483737945557,331 369 338 461
34075,157200,30106645,40.745119,-73.953253,318 11 201 114 103 8,9238,157309,30106645,40.7453061840011,-73.9483737945557,331 369 338 461
9238,157309,30106645,40.7453061840011,-73.9483737945557,331 369 338 461,12925,157386,30106645,40.745586,-73.953052,331 103 124
43074,158097,30106645,40.7633812419665,-73.958624,318 411 11,26003,158213,30106645,40.7433061911251,-73.9503128534984,318 312 201 71
28696,162892,30106645,40.74354,-73.9537,274 39 443 103,2675,163100,30106645,40.7453061840011,-73.9483737945557,331 369 338 461
